id,created_at,updated_at,uuid,ticket_system_id,gender,city,state,company_segment,position,position_level
1443,2025-05-07 21:47:05.98+00,2025-05-07 21:47:05.98+00,897fe246-27d7-41e9-aea8-abe416b7cbaa,20091198,M,Rio de Janeiro,Rio de Janeiro,,,
1444,2025-05-07 21:47:06.126+00,2025-05-07 21:47:06.126+00,6fde7168-9fec-4396-9d45-82c6a207bc78,20091116,M,Delfinópolis,Minas Gerais,,Desenvolvedor(a) back-end,Staff
1445,2025-05-07 21:52:02.067+00,2025-05-07 21:52:02.067+00,c0f3eeab-81aa-4e2c-92e5-c45d9a79f17a,20091351,M,,,,,
1446,2025-05-07 21:57:02.208+00,2025-05-07 21:57:02.208+00,67931b05-f5d9-4acc-9f03-8fa8bec1da3d,18999564,M,São José,Santa Catarina,,,
1447,2025-05-07 21:57:02.374+00,2025-05-07 21:57:02.374+00,5c027efc-175a-47cf-81d9-adc2931ecf33,20091396,M,Florianópolis,Santa Catarina,,Desenvolvedor(a) full-stack,Estagiário
1448,2025-05-07 22:02:05.162+00,2025-05-07 22:02:05.162+00,5f26570a-869b-4397-a7b7-48932eb1de99,3388210,M,São José,Santa Catarina,,DBA,Pleno
1449,2025-05-07 22:22:09.784+00,2025-05-07 22:22:09.784+00,45404038-213c-4659-ae5b-b7e6071e4ee0,7040965,F,,,,Marketing ou vendas,Executivo
1450,2025-05-07 22:22:09.784+00,2025-05-07 22:22:09.784+00,dc7256bc-e7ab-41dc-91d7-8f86d2cf674c,20092453,M,,,,Desenvolvedor(a) full-stack,Sênior
1451,2025-05-07 22:27:03.266+00,2025-05-07 22:27:03.266+00,dbaf9fb5-72e7-425e-98ae-fa96b440b379,20093016,M,Florianópolis,Santa Catarina,,DevOps,Estagiário
1452,2025-05-07 22:32:01.842+00,2025-05-07 22:32:01.842+00,3bc8df62-e001-4b83-b699-c34c6a75ec46,15318584,M,Florianópolis,Santa Catarina,,Desenvolvedor(a) front-end,Junior
1453,2025-05-07 22:37:02.833+00,2025-05-07 22:37:02.833+00,e87447f1-75e5-4103-b9b4-8ca4be10ae03,9160724,M,Florianópolis,Santa Catarina,,,
1454,2025-05-07 22:47:05.501+00,2025-05-07 22:47:05.501+00,5d138669-fbde-433f-abc6-2fe496c5599f,20093773,M,,,,Desenvolvedor(a) full-stack,Sênior
1455,2025-05-07 22:47:05.747+00,2025-05-07 22:47:05.747+00,da389b8a-030e-47dc-a152-1999bfbc10a3,20093459,M,Florianópolis,Santa Catarina,,Analista de dados / business,Junior
1456,2025-05-07 22:52:02.009+00,2025-05-07 22:52:02.009+00,2de8e9a4-f048-42e4-aee1-df46a7f25afb,14069967,M,Florianópolis,Santa Catarina,,,
1457,2025-05-07 23:22:07.107+00,2025-07-18 12:09:50.453+00,d2d1db7e-ed13-4f42-812e-4af09eec5bcf,2199786,M,Joinville,Santa Catarina,,Desenvolvedor(a) front-end,Pleno
1458,2025-05-08 00:07:05.311+00,2025-05-08 00:07:05.311+00,cf1780d4-9290-4a25-9587-d2fa68c00170,20096079,M,Palhoça,Santa Catarina,,Estudante,Junior
1459,2025-05-08 00:17:01.709+00,2025-05-08 00:17:01.709+00,8efab570-f054-46b4-b1cc-ea922325974d,16028094,M,Florianópolis,Santa Catarina,,Desenvolvedor(a) full-stack,Junior
1460,2025-05-08 01:37:07.1+00,2025-05-08 01:37:07.1+00,165e6195-db45-4cb7-a44f-2a46b7a03655,9009225,F,Curitiba,Paraná,,,
1461,2025-05-08 01:37:07.81+00,2025-05-08 01:37:07.81+00,fa882adb-fccc-4209-84ce-5cf1b4303bfb,20096941,M,Florianópolis,Santa Catarina,,,
1462,2025-05-08 01:37:08.144+00,2025-07-17 14:53:40.2+00,e615cfd3-b8ed-4ccf-bbfa-1dc0caa3721e,14070703,M,Florianópolis,Santa Catarina,,,
1463,2025-05-08 01:37:08.282+00,2025-06-26 17:18:05.558+00,472de1fb-6485-47f0-8ec9-518e6ff39e5c,20083089,M,Curitiba,Paraná,Indústria de software,Desenvolvedor(a) back-end,Pleno
1464,2025-05-08 01:42:01.245+00,2025-05-08 01:42:01.245+00,af4b943e-4dfd-4eea-994e-86663ab138bd,14672127,M,Marília,São Paulo,,Desenvolvedor(a) full-stack,Estagiário
1465,2025-05-08 01:47:01.585+00,2025-05-08 01:47:01.585+00,99e2d9cf-6f2f-4226-a7f4-844d0b0fdff3,20097766,M,,,,,
1466,2025-05-08 01:52:03.028+00,2025-07-18 03:32:16.638+00,92c04ad2-c49d-4404-ba78-5e780677b106,20084285,M,Guarulhos,São Paulo,,,
1467,2025-05-08 02:22:06.01+00,2025-07-19 17:38:07.346+00,469ee08b-ddf3-40ac-824c-91efd89e03cd,20098043,M,Colombo,Paraná,Startup,Desenvolvedor(a) full-stack,Não sei dizer
1468,2025-05-08 02:22:06.772+00,2025-05-08 02:22:06.772+00,4271a34a-7572-404f-b07c-0f5ee1abd064,20098088,M,,,,,
1469,2025-05-08 12:12:07.098+00,2025-05-08 12:12:07.098+00,27688495-52bc-43e0-ba64-572d684144e7,14742050,M,São José,Santa Catarina,,Desenvolvedor(a) back-end,
1470,2025-05-08 13:57:06.64+00,2025-05-08 13:57:06.64+00,8116e65e-a404-47f3-9a6c-11db82991d04,20102591,F,São José,Santa Catarina,,Estudante,Estagiário
1471,2025-05-08 14:02:02.829+00,2025-06-26 19:54:19.492+00,67a314b8-688c-448b-ab9a-6dc621c02aab,20102754,M,Frederico Westphalen,Rio Grande do Sul,Startup,Outro,Pleno
1472,2025-05-08 14:17:08.693+00,2025-07-18 12:51:22.342+00,9ea91d15-73d2-4ef1-93e5-a4ad219b7203,20103075,F,São José,Santa Catarina,,,Estagiário
1473,2025-05-08 14:22:02.689+00,2025-07-15 16:04:04.29+00,9e8d8ac4-48b0-42cc-b86e-e7221a466997,12334695,M,São Paulo,São Paulo,Startup,Desenvolvedor(a) front-end,Sênior
1474,2025-05-08 16:47:06.731+00,2025-07-16 14:53:51.378+00,0c9fada0-ebe9-477b-b780-b24899b22fc6,20106028,M,Pato Branco,Paraná,,Desenvolvedor(a) de games ou gráficos,Sênior
1475,2025-05-08 18:32:22.003+00,2025-05-08 18:32:22.003+00,4b8d887d-8815-4d47-b85c-0bc21df34a0b,20108083,M,Florianópolis,Santa Catarina,,Estudante,Não sei dizer
1476,2025-05-08 18:32:22.096+00,2025-05-08 18:32:22.096+00,4e0f452b-e105-4b01-b37c-19f449dc2a8a,20108075,M,Florianópolis,Santa Catarina,,Estudante,Junior
1477,2025-05-08 18:32:22.555+00,2025-05-08 18:32:22.555+00,d6a33b18-b6f4-48b8-9d0a-cd067130b01c,20108098,M,Florianópolis,Santa Catarina,,Estudante,Estagiário
1478,2025-05-08 18:32:22.558+00,2025-05-08 18:32:22.558+00,e1ecd159-9681-427e-b9a7-ae7709f0bf44,20108084,M,Florianópolis,Santa Catarina,,Estudante,Outro
1479,2025-05-08 18:37:02.564+00,2025-05-08 18:37:02.564+00,3c6f2be7-b525-4cb8-8cf1-4e543012e843,20108166,M,Florianópolis,Santa Catarina,,Estudante,Junior
1480,2025-05-08 18:42:02.345+00,2025-05-08 18:42:02.345+00,3bee3522-872f-49f6-b299-18865a2d1da4,20108291,M,Florianópolis,Santa Catarina,,Estudante,Estagiário
1481,2025-05-08 19:27:07.669+00,2025-07-03 22:19:18.071+00,73842ed7-6b94-488f-96f4-c3f29f0afd6f,20103904,M,Rio Negro,Paraná,Startup,DevOps,Gerente
1482,2025-05-08 19:52:07.393+00,2025-05-08 19:52:07.393+00,417eebcf-b8f6-431f-bfa3-faf670f262ba,20109879,M,Florianópolis,Santa Catarina,,Outro,Outro
1483,2025-05-08 21:52:08.586+00,2025-05-08 21:52:08.586+00,346769ed-da07-4397-b5f7-da4bf809b608,20113157,M,Rolândia,Paraná,Agência digital ou similar,Desenvolvedor(a) full-stack,Junior
1484,2025-05-08 21:52:08.586+00,2025-05-08 21:52:08.586+00,aeac8d55-1429-4c27-90b4-a00e435d1f76,20113237,F,Londrina,Paraná,Não sei responder,Desenvolvedor(a) QA ou tester,Junior
1485,2025-05-09 01:02:12.616+00,2025-05-09 01:02:12.616+00,99628e1f-5c26-4d22-9a85-ec8416c9c17b,20117791,F,Florianópolis,Santa Catarina,,,
1486,2025-05-09 01:02:12.616+00,2025-05-09 01:02:12.616+00,5284fece-0414-40ba-a151-a3f021f2fbbe,20117777,M,Florianópolis,Santa Catarina,,Estudante,Não sei dizer
1487,2025-05-09 01:02:12.642+00,2025-05-09 01:02:12.642+00,05bbe6b7-9a54-47d3-adfc-1b54e8be91fd,20117785,F,Florianópolis,Santa Catarina,,,
1488,2025-05-09 01:02:12.696+00,2025-05-09 01:02:12.696+00,4a25d7fb-0cd8-464f-888d-7860ab7bf8fd,20117778,F,Florianópolis,Santa Catarina,,Estudante,Outro
1489,2025-05-09 12:02:08.019+00,2025-06-28 14:12:49.644+00,0526df3f-9170-4dcb-808e-66fa90713922,20120830,M,Itapema,Santa Catarina,Indústria de software,Desenvolvedor(a) full-stack,Pleno
1490,2025-05-09 12:57:08.39+00,2025-05-09 12:57:08.39+00,020a191a-399a-44bd-bf79-b1e3ad8e06f0,20121867,M,Canoas,Rio Grande do Sul,,,Pleno
1491,2025-05-09 13:07:05.761+00,2025-05-09 13:07:05.761+00,fd19b693-bcee-4734-a6eb-4e9863a9bcf5,20122058,M,Canoas,Rio Grande do Sul,,,Junior
1492,2025-05-09 13:07:05.923+00,2025-05-09 13:07:05.923+00,c3150852-3016-4179-8f8c-cb3abb85eda7,20122065,M,Florianópolis,Santa Catarina,,Engineering manager,
1493,2025-05-09 13:47:05.642+00,2025-05-09 13:47:05.642+00,1b56f947-bb16-4e02-96cb-d84495cfaf3c,14070455,M,Garopaba,Santa Catarina,,,
1494,2025-05-09 14:27:09.74+00,2025-07-01 21:44:26.401+00,169cfa7f-2052-40ff-bec1-dcb6e3bf293e,20123634,M,Brasília,Distrito Federal,"Fintech, banco ou área financeira",Outro,Estagiário
1495,2025-05-09 14:52:06.451+00,2025-05-09 14:52:06.451+00,5ef4cf5a-14f3-4d3a-9a42-6d09aef3c430,20124377,M,São Francisco do Sul,Santa Catarina,Outros,,Outro
1496,2025-05-09 14:52:06.451+00,2025-05-09 14:52:06.451+00,ed5fa4ee-d794-45e1-b5bb-0bfa74e3810a,20124335,M,São Francisco do Sul,Santa Catarina,Freelancer/Autônomo,Desenvolvedor(a) mobile,Pleno
1497,2025-05-09 17:47:05.088+00,2025-07-03 15:10:56.358+00,becf0f0e-ae82-41e5-a38d-7c1e7b0d2dd5,20127657,M,Goiânia,Goiás,Outros,Arquiteto(a) de software,Sênior
1498,2025-05-09 18:07:06.104+00,2025-05-09 18:07:06.104+00,8165356f-a3d9-4931-a779-ddb69dc450d6,20127973,M,Indaial,Santa Catarina,Outsourcing de desenvolvimento,Desenvolvedor(a) back-end,Sênior
1499,2025-05-09 18:42:05.842+00,2025-05-09 18:42:05.842+00,940ab45b-717e-4dc0-8f6d-2b7dd04ee91f,15044833,M,Chapecó,Santa Catarina,Indústria de software,"Executivo sênior (C-Level, VP, etc)",Executivo
1500,2025-05-09 19:47:07.44+00,2025-05-09 19:47:07.44+00,37b488f4-ceee-4bf9-bf06-13aa3a9c6011,20103538,M,Curitiba,Paraná,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Sênior
1501,2025-05-09 20:02:07.944+00,2025-05-09 20:02:07.944+00,9c6df337-c2be-4a34-93c9-5e2fbff173c1,8645042,M,Joinville,Santa Catarina,Outros,Desenvolvedor(a) back-end,Sênior
1502,2025-05-09 22:02:06.453+00,2025-06-26 19:25:52.18+00,c06808d4-0ff9-451a-9eb6-2965e8645c17,20133310,M,Goiânia,Goiás,Outros,Coordenador técnico,Sênior
1503,2025-05-10 12:02:08.362+00,2025-07-03 21:16:58.458+00,5aba7305-6f2d-496c-aca1-bd022762ce06,933126,F,São Carlos,São Paulo,Indústria de software,Desenvolvedor(a) full-stack,Outro
1504,2025-05-10 17:22:06.546+00,2025-07-11 15:13:42.466+00,1abd0916-670f-48c4-8f44-47ce120c5ead,20142088,M,São José dos Pinhais,Paraná,,Desenvolvedor(a) full-stack,Sênior
1505,2025-05-10 21:22:07.063+00,2025-05-10 21:22:07.063+00,a2a750fa-4ca8-4be8-8cf0-54cfe7b37306,20143451,M,Santana de Parnaíba,São Paulo,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Pleno
1506,2025-05-10 21:22:07.063+00,2025-07-18 04:07:20.042+00,ecff9ef4-7635-498c-9ceb-a62a2ba134d4,18641457,M,Santana de Parnaíba,São Paulo,,,
1507,2025-05-10 21:22:07.074+00,2025-07-18 10:34:51.793+00,626d07b9-0ffe-4748-a6c8-a43ba5fd99ca,11916954,F,Santana de Parnaíba,São Paulo,"Fintech, banco ou área financeira",Desenvolvedor(a) full-stack,Junior
1508,2025-05-10 21:22:07.111+00,2025-05-10 21:22:07.111+00,eb39bbba-83d7-4548-a07c-66655cd6afdf,20143479,M,Santana de Parnaíba,São Paulo,"Fintech, banco ou área financeira",Desenvolvedor(a) back-end,Pleno
1509,2025-05-10 23:07:05.97+00,2025-05-10 23:07:05.97+00,87443798-7767-4160-b729-ef17f0ad826f,20144317,F,São Paulo,São Paulo,,,
1510,2025-05-11 16:27:06.893+00,2025-07-17 21:30:42.334+00,40692668-261f-4722-b675-2938657c2508,20147806,M,União da Vitória,Paraná,Software house,Analista de dados / business,Pleno
1511,2025-05-11 17:57:08.926+00,2025-07-03 17:05:33.108+00,f47d5bc8-8c11-4ea7-8125-5708ebec9b28,10007422,M,Manaus,Amazonas,Indústria de software,Desenvolvedor(a) mobile,Estagiário
1512,2025-05-12 00:47:08.151+00,2025-07-03 10:52:28.804+00,ac4a8147-e447-4276-acc0-14039df3210c,15902554,M,Florianópolis,Santa Catarina,Indústria de software,Desenvolvedor(a) full-stack,Junior
1513,2025-05-12 02:37:07.627+00,2025-05-12 02:37:07.627+00,6336a8ed-b636-4266-9e79-a7c80b83feb5,13301088,M,Campo Mourão,Paraná,,,
1514,2025-05-12 12:32:07.524+00,2025-07-18 12:36:39.47+00,fd6f9bb9-efea-4152-be15-ae2853958fe3,20155916,M,Ribeirão Preto,São Paulo,Startup,Arquiteto(a) de software,Gerente
1515,2025-05-12 14:27:10.292+00,2025-06-27 11:51:13.002+00,84356a59-c885-4cb6-bde5-1b5f2e08a43a,16507850,M,Brusque,Santa Catarina,Startup,Desenvolvedor(a) full-stack,Pleno
1516,2025-05-12 14:27:10.292+00,2025-05-12 14:27:10.292+00,843bb6e3-1dd0-46e4-b0da-019b1ffdaf97,20159100,M,Brusque,Santa Catarina,Startup,Desenvolvedor(a) full-stack,Junior
1517,2025-05-12 14:27:11.054+00,2025-07-18 11:20:45.298+00,05ca41dc-a3f7-44b8-9485-f252c497528a,20159200,M,Brusque,Santa Catarina,Startup,,
1518,2025-05-12 14:57:07.278+00,2025-07-18 11:30:41.618+00,4c4d77ed-f2ea-47ca-b4a6-6aba882f7dc5,20161161,M,Londrina,Paraná,,,
1519,2025-05-12 14:57:07.334+00,2025-07-17 12:45:10.232+00,6813651c-0b56-4861-b0a0-dbe42298238d,20160947,M,Londrina,Paraná,,,
1520,2025-05-12 14:57:07.417+00,2025-07-19 18:57:03.954+00,34d4ce14-9265-4363-98a6-ddfd7ada68b3,20161076,M,Londrina,Paraná,,,
1521,2025-05-12 14:57:07.659+00,2025-07-18 11:37:36.602+00,54bb27ef-f606-4ca9-9625-2deb50ec55ff,20161261,M,Londrina,Paraná,,,
1522,2025-05-12 14:57:07.69+00,2025-07-18 11:43:07.635+00,d00df72b-64ef-4a81-b05c-3c6847ed5715,20161301,M,Londrina,Paraná,,,
1523,2025-05-12 15:24:30.128+00,2025-05-12 15:24:30.128+00,8f2ac5b4-2a25-4d86-958b-520faa82a445,19917395,F,Joinville,Santa Catarina,,,Estagiário
1524,2025-05-12 15:24:30.135+00,2025-05-12 15:24:30.135+00,f35e62ec-a3a0-4e7a-9dd8-d4e354c493cf,19917653,F,,,,,Estagiário
1525,2025-05-12 15:24:30.322+00,2025-05-12 15:24:30.322+00,d58c91ee-a93b-49f4-91be-f0a145cdddc6,4423304,M,Joinville,Santa Catarina,,Desenvolvedor(a) full-stack,Junior
1526,2025-05-12 15:24:30.349+00,2025-05-12 15:24:30.349+00,1b95117e-b5b2-4c49-8f35-c245f9d3b11b,14070512,M,Joinville,Santa Catarina,,DevOps,Pleno
1527,2025-05-12 15:24:30.45+00,2025-05-12 15:24:30.45+00,c610b3cd-0063-4c30-9be8-8901ca57e6d5,19917494,F,Joinville,Santa Catarina,,,Não sei dizer
1528,2025-05-12 15:24:30.585+00,2025-05-12 15:24:30.585+00,3ac8870f-0637-4d9a-a3b8-1a373fe3a51d,19920049,M,Joinville,Santa Catarina,,Desenvolvedor(a) back-end,Junior
1529,2025-05-12 15:24:31.307+00,2025-05-12 15:24:31.307+00,8da9ece3-6187-406a-a5ac-3ff3415e5016,19920197,M,Joinville,Santa Catarina,,,
1530,2025-05-12 15:24:31.363+00,2025-05-12 15:24:31.363+00,6c9d139a-bdd9-4245-9e20-674734b80aa6,19923059,F,Joinville,Santa Catarina,,Outro,Outro
1531,2025-05-12 15:24:31.375+00,2025-05-12 15:24:31.375+00,ef65879b-daf7-4c1d-bc54-8e2780fa5bb4,19923017,F,Joinville,Santa Catarina,,Estudante,Estagiário
1532,2025-05-12 15:24:32.122+00,2025-05-12 15:24:32.122+00,846706df-f684-4cad-a12e-e816b4f497ad,19922891,F,Joinville,Santa Catarina,,Estudante,
1533,2025-05-12 15:24:33.101+00,2025-05-12 15:24:33.101+00,498ffd59-b57f-4132-93e3-88c2fde67742,16717037,M,Joinville,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
1534,2025-05-12 15:24:33.317+00,2025-05-12 15:24:33.317+00,dd63fd5c-9e93-4087-814a-a0521d2418d3,19941706,F,Joinville,Santa Catarina,,Cientista de dados ou machine learning,Estagiário
1535,2025-05-12 15:24:33.362+00,2025-05-12 15:24:33.362+00,2ec3f373-95a8-4891-b632-a9dc44fc84d2,19941740,M,Joinville,Santa Catarina,,,
1536,2025-05-12 15:24:33.485+00,2025-05-12 15:24:33.485+00,c37683d4-1671-44e4-80bb-c39d03dd16c4,15852033,M,Joinville,Santa Catarina,,Tech lead,Sênior
1537,2025-05-12 15:24:33.508+00,2025-05-12 15:24:33.508+00,2adf942e-6d20-492c-9205-9ba3d5ff6f7c,1781270,M,Joinville,Santa Catarina,,,
1538,2025-05-12 15:24:34.006+00,2025-05-12 15:24:34.006+00,8f3a3c36-9e2e-4fa2-94da-5b16ceeb542b,10357752,M,Joinville,Santa Catarina,,Desenvolvedor(a) back-end,Junior
1539,2025-05-12 15:24:34.352+00,2025-05-12 15:24:34.352+00,cb22aad7-62b5-4792-b4cd-f68da76a48b9,6938281,M,Joinville,Santa Catarina,,Desenvolvedor(a) front-end,Estagiário
1540,2025-05-12 15:24:34.436+00,2025-05-12 15:24:34.436+00,fb98a495-67af-4414-a2df-fe40c580fc24,19654342,M,,,,,
1541,2025-05-12 15:24:34.851+00,2025-05-12 15:24:34.851+00,e41b006b-130f-4509-943b-f548fb322315,19987603,M,Joinville,Santa Catarina,,,Junior
1542,2025-05-12 15:24:34.953+00,2025-05-12 15:24:34.953+00,a6e5a410-8319-4534-a230-fd57ebd1c9f7,19496478,M,Joinville,Santa Catarina,,Estudante,Estagiário
1543,2025-05-12 15:24:35.041+00,2025-05-12 15:24:35.041+00,ab61d439-5834-4013-9f96-615b64a4fcdc,10028069,M,Joinville,Santa Catarina,,Engineering manager,Sênior
1544,2025-05-12 15:24:35.074+00,2025-05-12 15:24:35.074+00,258bef1b-27b1-44ac-9489-5fb71202da55,4308246,M,Joinville,Santa Catarina,,,
1545,2025-05-12 15:24:35.265+00,2025-05-12 15:24:35.265+00,d390555a-af2a-4001-a157-032576764828,17054626,M,Joinville,Santa Catarina,,Coordenador técnico,Executivo
1546,2025-05-12 15:24:35.692+00,2025-05-12 15:24:35.692+00,75385b6a-3437-4b7c-a070-21e0918614f0,20002906,F,Joinville,Santa Catarina,,Estudante,
1547,2025-05-12 15:24:35.868+00,2025-05-12 15:24:35.868+00,976f594f-8dc7-4b9b-96d3-624f4ccd4cee,7524429,M,Joinville,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
1548,2025-05-12 15:24:36.09+00,2025-05-12 15:24:36.09+00,e340a760-d1ce-4382-8256-dede059145c0,15131053,M,Joinville,Santa Catarina,,,
1549,2025-05-12 15:24:36.486+00,2025-05-12 15:24:36.486+00,a959cd35-7ff2-45a7-92cc-825a1562cc1d,20012364,M,Joinville,Santa Catarina,,Estudante,Estagiário
1550,2025-05-12 15:24:36.621+00,2025-05-12 15:24:36.621+00,87392253-a95e-4cc7-892d-8a4fda9cee48,15812562,M,Joinville,Santa Catarina,,Desenvolvedor(a) full-stack,Pleno
1551,2025-05-12 15:24:36.744+00,2025-05-12 15:24:36.744+00,ad02dad2-84ba-467a-8d7d-8a9b84010130,20015682,M,Joinville,Santa Catarina,,Desenvolvedor(a) back-end,Pleno
1552,2025-05-12 15:24:36.91+00,2025-05-12 15:24:36.91+00,6864bab3-1297-45a6-bcd8-01c5a7532edb,378813,M,Joinville,Santa Catarina,,,
1553,2025-05-12 15:24:37.025+00,2025-07-19 16:23:01.838+00,9ca792d6-c3af-4dbc-9fb0-2d903e613d44,14070501,F,Joinville,Santa Catarina,,,
1554,2025-05-12 15:32:05.337+00,2025-05-12 15:32:05.337+00,75ec703c-6393-487f-ac31-1779f323740f,19916688,M,Joinville,Santa Catarina,,Estudante,Outro
1555,2025-05-12 15:32:05.656+00,2025-05-12 15:32:05.656+00,31f9c5ba-5f1f-422d-a3ff-d8a5e8d27c0f,19917024,F,,,,,
1556,2025-05-12 15:32:05.757+00,2025-05-12 15:32:05.757+00,d4b4de6b-2909-44ff-a391-91ba8b95e36d,15525831,M,Joinville,Santa Catarina,,,Sênior
1557,2025-05-12 15:32:05.837+00,2025-05-12 15:32:05.837+00,b5fa0acc-e2a2-4527-99c4-390597a0a634,3937319,M,Joinville,Santa Catarina,,Desenvolvedor(a) full-stack,Junior
1558,2025-05-12 15:32:07.477+00,2025-05-12 15:32:07.477+00,b43951d2-b01e-4b41-9b3a-0cfc39b10e83,20163340,F,Americana,São Paulo,,,
1559,2025-05-12 17:07:09.533+00,2025-06-26 19:27:59.575+00,bc535fb0-1806-4a3d-9361-57392e2f20c0,15803037,F,Joinville,Santa Catarina,,,
1560,2025-05-12 17:07:09.533+00,2025-07-18 12:49:51.002+00,0db3f5f3-8149-40d7-abf1-58d2c8d1d294,15803131,M,Joinville,Santa Catarina,,,
1561,2025-05-12 17:37:12.673+00,2025-07-18 13:50:26.094+00,91953b5f-28a6-4398-b1fa-cc47f15e1ec3,5264027,M,Campo Mourão,Paraná,Outros,Outro,Pleno
1562,2025-05-12 18:13:33.207+00,2025-07-18 00:25:43.682+00,9df4cf4f-9337-4619-aaa1-d8f61b0b79dd,20169882,M,Curitiba,Paraná,,,
1563,2025-05-12 19:57:09.247+00,2025-05-12 19:57:09.247+00,585d3ff0-057b-4a5a-946b-3306a57aafc2,5088417,M,Porto Alegre,Rio Grande do Sul,,,
1564,2025-05-12 22:37:06.701+00,2025-07-19 00:58:38.486+00,2578d50f-2904-4a4b-b305-7388b1345537,20182385,M,São Paulo,São Paulo,Agência digital ou similar,Desenvolvedor(a) front-end,Pleno
1565,2025-05-12 23:17:05.403+00,2025-05-12 23:17:05.403+00,cdc24334-5436-431c-863f-0672e5b4942e,20184402,M,Joinville,Santa Catarina,,,
1566,2025-05-12 23:27:06.385+00,2025-05-12 23:27:06.385+00,83236df5-476b-4846-91b8-e78e939570d0,12822854,M,Joinville,Santa Catarina,,,
1567,2025-05-13 00:32:06.785+00,2025-05-13 00:32:06.785+00,42d7b3b2-5b94-4dd7-a5c0-227db710a9bb,15452033,F,Joinville,Santa Catarina,,,
1568,2025-05-13 01:22:09.025+00,2025-05-13 01:22:09.025+00,6be92c86-c5f7-445e-8d86-0a5c395e1423,20187004,M,São Paulo,São Paulo,,,
1569,2025-05-13 01:37:08.848+00,2025-05-13 01:37:08.848+00,a544002c-eb13-4630-bc39-5ee45a6bdd30,12720261,M,Joinville,Santa Catarina,,,Não sei dizer
1570,2025-05-13 11:47:06.216+00,2025-07-02 14:19:26.618+00,3a285b50-5156-4284-a907-0d566e7e8edb,10017380,M,Manaus,Amazonas,Indústria de software,Desenvolvedor(a) full-stack,Junior
1571,2025-05-13 11:57:06.351+00,2025-07-17 21:40:33.193+00,95a880ff-e6eb-4bf3-9dcc-067cca8e5332,20191387,M,Natal,Rio Grande do Norte,Software house,Desenvolvedor(a) full-stack,Pleno
1572,2025-05-13 12:02:08.366+00,2025-07-03 14:36:05.544+00,4a2703b1-972e-418e-aff8-274dad2d91bd,20191512,M,Curitiba,Paraná,Outros,Desenvolvedor(a) back-end,Sênior
1573,2025-05-13 12:37:06.681+00,2025-07-12 00:06:22.674+00,c538249a-b8b4-4a69-9655-5ae74a7f0795,20192558,M,Varginha,Minas Gerais,Indústria de software,Desenvolvedor(a) full-stack,Pleno
1574,2025-05-13 12:47:06.684+00,2025-07-15 15:55:48.073+00,ab2a125c-ad11-4caa-945a-326549bc3303,16341510,M,Taboão da Serra,São Paulo,,,Sênior
1575,2025-05-13 12:47:06.724+00,2025-07-16 14:35:59.733+00,3e947d03-2c1f-4d8c-80ca-82874e96eb22,16339104,M,São Paulo,São Paulo,,,Sênior
1576,2025-05-13 12:47:06.834+00,2025-05-13 12:47:06.834+00,4cb75b3f-b142-4425-a987-e37973cafa63,20192673,M,São Paulo,São Paulo,,,
1577,2025-05-13 12:52:03.417+00,2025-05-13 12:52:03.417+00,a65557a3-35b5-416a-bb35-09dafdc7472e,14069896,M,Florianópolis,Santa Catarina,,,
1578,2025-05-13 12:52:03.464+00,2025-07-16 00:39:51.243+00,80ea73a6-2937-464f-9bf4-be32dc82db9d,19811377,M,Curitiba,Paraná,Indústria de software,Arquiteto(a) de software,Sênior
1579,2025-05-13 13:27:07.552+00,2025-05-13 13:27:07.552+00,389e83eb-2726-4718-9861-8b85333b5ff0,20193729,M,Brusque,Santa Catarina,Startup,Desenvolvedor(a) front-end,Junior
1580,2025-05-13 13:27:07.555+00,2025-07-18 13:44:15.626+00,18f67833-30dd-4dfb-8513-b596ce0d04f6,16302152,M,Brusque,Santa Catarina,Startup,Desenvolvedor(a) full-stack,Pleno
1581,2025-05-13 14:32:08.557+00,2025-05-13 14:32:08.557+00,aa192c11-4df7-4f2b-8a9e-adfd2d9bdfcd,20195832,M,Laranjeiras do Sul,Paraná,Startup,Analista de dados / business,Junior
1582,2025-05-13 15:52:05.922+00,2025-07-15 11:43:51.667+00,bb01ef2d-1b72-43f6-ba51-6ec073df018c,20197942,M,Mandaguaçu,Paraná,,,Sênior
1583,2025-05-13 16:47:06.942+00,2025-05-13 16:47:06.942+00,2fab2b5e-87d1-4230-9834-3225d4f56dd3,20199113,M,Joinville,Santa Catarina,Freelancer/Autônomo,Designer,Sênior
1584,2025-05-13 16:47:06.942+00,2025-07-18 12:31:41.679+00,57dfdd57-f018-47b2-927f-50a6d8595eca,14498855,M,Palhoça,Santa Catarina,Startup,Desenvolvedor(a) full-stack,Junior
1585,2025-05-13 16:47:06.943+00,2025-07-18 13:10:59.029+00,a4e97945-6c3a-472b-8e19-2234096a011e,20199006,M,Florianópolis,Santa Catarina,,,
1586,2025-05-13 16:47:06.994+00,2025-07-14 12:11:26.815+00,cdc735d1-6124-437d-9a29-55697ad914c1,20199047,F,Florianópolis,Santa Catarina,,,
